CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
STA000033,application,Standard Application,WBS000066,IM0000185,Closed,3,3,3,0.677920672,incident,KM0000575,closed,0,08-07-2013 09:13,,04-12-2013 14:25,04-12-2013 14:25,1,,,,,,
STA000033,application,Standard Application,WBS000066,IM0000186,Closed,5,5,5,0.187710003,incident,KM0000575,closed,2,08-07-2013 09:42,,18-11-2013 09:12,18-11-2013 09:13,57,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0000187,Closed,4,4,4,0.692452022,incident,KM0000592,closed,7,08-07-2013 11:29,,18-10-2013 13:30,18-10-2013 13:30,7,,,,,,
CBA000018,application,Client Based Application,WBS000251,IM0000188,Closed,4,4,4,0.821460058,incident,KM0000655,closed,12,08-07-2013 15:49,,15-10-2013 09:26,15-10-2013 09:27,1,,,,,,
SBA000711,application,Server Based Application,WBS000115,IM0000190,Closed,4,4,4,0.575065711,incident,KM0000891,closed,10,09-07-2013 12:04,,08-10-2013 08:40,08-10-2013 08:40,6,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0000192,Closed,5,5,5,0.345321172,incident,KM0001611,closed,7,09-07-2013 15:43,,04-11-2013 08:39,04-11-2013 08:39,8,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000193,Closed,3,3,3,0.071060375,incident,KM0001763,closed,1,09-07-2013 16:18,,09-12-2013 14:58,09-12-2013 14:58,8,,,,,,
WBA000009,application,Web Based Application,WBS000168,IM0000194,Closed,5,5,5,0.520731429,incident,KM0001724,closed,12,10-07-2013 10:59,,30-10-2013 12:48,30-10-2013 12:48,5,,,,,,
STA000033,application,Standard Application,WBS000066,IM0000195,Closed,4,4,4,0.027182852,incident,KM0000575,closed,2,10-07-2013 13:57,,18-11-2013 09:18,18-11-2013 09:18,55,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000196,Closed,4,4,4,0.458561462,incident,KM0000611,closed,2,11-07-2013 09:28,,12-11-2013 14:03,12-11-2013 14:03,9,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000197,Closed,4,4,4,0.791206808,incident,KM0000611,closed,3,11-07-2013 11:20,,03-01-2014 11:34,03-01-2014 11:34,1,,,,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000198,Closed,4,4,4,0.769775666,incident,KM0000553,closed,13,11-07-2013 10:56,24-09-2013 13:14,27-03-2014 15:13,27-03-2014 15:13,2,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000199,Closed,NS,3,NA,0.724279149,incident,KM0001762,closed,2,11-07-2013 11:48,,09-12-2013 14:49,09-12-2013 14:50,11,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000200,Closed,3,3,3,0.631593143,incident,KM0000611,closed,2,11-07-2013 12:01,,12-11-2013 14:08,12-11-2013 14:09,9,,,,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000201,Closed,4,4,4,0.779162427,incident,KM0000553,closed,4,11-07-2013 15:21,,01-10-2013 10:11,01-10-2013 10:11,4,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000202,Closed,3,3,3,0.462199914,incident,KM0001763,closed,4,11-07-2013 16:08,,09-10-2013 15:00,09-10-2013 15:00,4,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000204,Closed,3,3,3,0.387451908,incident,KM0001763,closed,1,12-07-2013 08:15,,09-10-2013 14:20,09-10-2013 14:20,66,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000205,Closed,NS,3,NA,0.374449123,incident,KM0001763,closed,1,12-07-2013 09:07,,09-12-2013 14:46,09-12-2013 14:46,1,,,,,,
WBA000082,application,Web Based Application,WBS000055,IM0000206,Closed,4,4,4,0.659237184,incident,KM0000401,closed,4,12-07-2013 14:13,,12-11-2013 14:11,12-11-2013 14:11,9,,,,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000207,Closed,4,4,4,0.162621487,incident,KM0000553,closed,2,12-07-2013 15:11,,,27-11-2013 15:36,7,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0000208,Closed,5,5,5,0.237493315,request for information,KM0001116,closed,4,15-07-2013 08:34,08-10-2013 09:22,25-10-2013 08:10,25-10-2013 08:10,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000209,Closed,3,3,3,0.403692819,incident,KM0000611,closed,2,15-07-2013 09:04,,12-11-2013 14:07,12-11-2013 14:07,88,,,,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0000210,Closed,4,4,4,0.952598878,incident,KM0000928,closed,3,15-07-2013 09:53,19-07-2013 14:17,12-11-2013 10:17,12-11-2013 10:17,8,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0000211,Closed,4,4,4,0.743261642,incident,KM0001153,closed,2,15-07-2013 14:38,,22-10-2013 20:04,22-10-2013 20:05,7,,,,,,
SBA000713,application,Server Based Application,WBS000136,IM0000212,Closed,4,4,4,0.02980429,incident,KM0000970,closed,3,15-07-2013 14:39,,06-01-2014 14:48,06-01-2014 14:48,3,,,,,,
WBA000082,application,Web Based Application,WBS000055,IM0000213,Closed,5,5,5,0.009259762,incident,KM0000401,closed,2,15-07-2013 14:23,,12-11-2013 14:08,12-11-2013 14:08,9,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000214,Closed,3,3,3,0.513261308,incident,KM0000215,closed,3,15-07-2013 15:01,12-08-2013 09:25,01-10-2013 14:20,01-10-2013 14:20,7,,,,,,
SBA000646,application,Server Based Application,WBS000314,IM0000215,Closed,3,3,3,0.22834997,incident,KM0001250,closed,3,16-07-2013 09:52,,30-10-2013 13:14,30-10-2013 13:14,2,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000216,Closed,3,3,3,0.904590297,incident,KM0001763,closed,3,16-07-2013 08:23,20-08-2013 09:30,09-12-2013 14:31,09-12-2013 14:31,8,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000217,Closed,4,4,4,0.532149762,incident,KM0000611,closed,5,16-07-2013 15:05,,12-11-2013 14:09,12-11-2013 14:09,8,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000218,Closed,4,4,4,0.673956933,incident,KM0001762,closed,2,16-07-2013 15:43,,09-12-2013 14:29,09-12-2013 14:29,1,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000219,Closed,NS,3,NA,0.93840208,incident,KM0001763,closed,1,16-07-2013 16:14,,09-12-2013 14:27,09-12-2013 14:27,1,,,,,,
CBA000014,application,Client Based Application,WBS000073,IM0000220,Closed,4,3,3,0.40701737,incident,KM0001692,closed,3,16-07-2013 15:43,,10-10-2013 12:17,10-10-2013 12:17,6,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000221,Closed,4,4,4,0.100362807,incident,KM0000611,closed,12,16-07-2013 17:28,,31-12-2013 12:58,31-12-2013 12:58,7,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000222,Closed,4,4,4,0.845594836,incident,KM0000611,closed,10,17-07-2013 09:23,,11-11-2013 12:45,11-11-2013 12:45,8,,,,,,
LAP001209,computer,Laptop,WBS000187,IM0000223,Closed,5,5,5,0.274860264,incident,KM0000318,closed,10,17-07-2013 08:31,19-08-2013 16:47,10-10-2013 10:35,10-10-2013 10:35,9,,,,,,
SUB000545,subapplication,Web Based Application,WBS000073,IM0000224,Closed,5,5,5,0.514084889,incident,KM0000795,closed,13,17-07-2013 10:13,,,01-10-2013 15:19,5,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000225,Closed,4,4,4,0.798548567,incident,KM0000611,closed,4,17-07-2013 14:02,,05-03-2014 12:03,05-03-2014 12:03,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000227,Closed,3,3,3,0.942035749,incident,KM0000611,closed,6,17-07-2013 14:51,,29-01-2014 13:29,29-01-2014 13:29,9,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0000228,Closed,4,4,4,0.735696536,incident,KM0001259,closed,8,19-07-2013 10:14,25-07-2013 09:00,15-10-2013 13:52,15-10-2013 13:52,2,,,,,,
DTA000414,application,Desktop Application,WBS000135,IM0000229,Closed,5,5,5,0.132310507,request for information,KM0000872,closed,21,22-07-2013 09:44,,17-10-2013 08:41,17-10-2013 08:41,4,,,,,,
WBA000082,application,Web Based Application,WBS000055,IM0000230,Closed,4,4,4,0.906482434,incident,KM0000401,closed,6,22-07-2013 14:18,,12-11-2013 14:41,12-11-2013 14:42,1,,,,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000231,Closed,4,4,4,0.510870231,incident,KM0000553,closed,2,23-07-2013 09:46,,10-01-2014 08:34,10-01-2014 08:35,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000232,Closed,4,4,4,0.662804932,incident,KM0000611,closed,6,23-07-2013 10:15,,12-11-2013 14:23,12-11-2013 14:23,2,,,,,,
SBA000464,application,Server Based Application,WBS000073,IM0000233,Closed,4,4,4,0.953377954,incident,KM0001369,closed,5,23-07-2013 11:19,,20-12-2013 11:27,20-12-2013 11:28,8,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000234,Closed,3,3,3,0.613703656,incident,KM0001763,closed,1,23-07-2013 11:48,,09-12-2013 14:25,09-12-2013 14:25,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000235,Closed,4,4,4,0.463040389,incident,KM0000611,closed,6,23-07-2013 13:55,,12-11-2013 14:06,12-11-2013 14:06,8,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000236,Closed,3,3,3,0.284811699,incident,KM0000611,closed,2,24-07-2013 12:04,,01-10-2013 16:28,01-10-2013 16:28,5,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0000237,Closed,NS,3,NA,0.230755258,incident,KM0001106,closed,25,25-07-2013 13:19,09-09-2013 09:40,08-10-2013 14:46,08-10-2013 14:47,3,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000238,Closed,5,5,5,0.346551718,incident,KM0000611,closed,2,25-07-2013 11:52,,,01-10-2013 16:41,23,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000239,Closed,4,4,4,0.724084688,incident,KM0000611,closed,2,25-07-2013 15:19,,12-11-2013 14:07,12-11-2013 14:07,2,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000240,Closed,4,4,4,0.459900753,incident,KM0000611,closed,2,26-07-2013 09:52,,12-11-2013 14:06,12-11-2013 14:06,8,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000241,Closed,4,4,4,0.351690403,incident,KM0000611,closed,2,26-07-2013 13:18,,12-11-2013 14:07,12-11-2013 14:07,8,,,,,,
WBA000082,application,Web Based Application,WBS000055,IM0000242,Closed,4,4,4,0.977614303,incident,KM0000401,closed,9,29-07-2013 09:58,,31-12-2013 13:06,31-12-2013 13:06,1,,,,,,
SAP000004,application,SAP,WBS000271,IM0000243,Closed,5,5,5,0.783820118,request for information,KM0001270,closed,0,29-07-2013 12:57,05-08-2013 11:14,08-10-2013 14:03,08-10-2013 14:03,4,,,,,,
DTA000027,application,Desktop Application,WBS000217,IM0000245,Closed,5,5,5,0.631089332,incident,KM0001145,closed,0,29-07-2013 11:00,10-10-2013 09:56,10-10-2013 12:05,10-10-2013 12:05,2,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000246,Closed,4,4,4,0.645436621,incident,KM0000611,closed,2,29-07-2013 12:53,,28-11-2013 14:05,28-11-2013 14:06,2,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000247,Closed,4,4,4,0.876995692,incident,KM0000611,closed,8,29-07-2013 11:13,,12-11-2013 14:19,12-11-2013 14:19,80,,,,,,
CBA000014,application,Client Based Application,WBS000073,IM0000248,Closed,5,5,5,0.778874153,incident,KM0001723,closed,0,29-07-2013 17:01,,09-12-2013 08:38,09-12-2013 08:38,7,,,,,,
LAP001536,computer,Laptop,WBS000091,IM0000249,Closed,5,5,5,0.760439098,incident,KM0001444,closed,7,30-07-2013 08:32,02-09-2013 15:22,19-11-2013 13:29,19-11-2013 13:29,6,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000250,Closed,4,4,4,0.035345665,incident,KM0000611,closed,2,30-07-2013 11:31,,12-11-2013 14:18,12-11-2013 14:18,7,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0000251,Closed,5,5,5,0.668225069,request for information,KM0001031,closed,0,30-07-2013 13:32,,08-10-2013 14:29,08-10-2013 14:29,1,,,,,,
WBA000082,application,Web Based Application,WBS000055,IM0000252,Closed,4,4,4,0.790732715,incident,KM0000401,closed,4,30-07-2013 12:48,,12-11-2013 14:34,12-11-2013 14:34,7,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0000253,Closed,4,4,4,0.054301041,request for information,KM0001711,closed,1,30-07-2013 14:18,,08-10-2013 14:30,08-10-2013 14:31,3,,,,,,
SAP000004,application,SAP,WBS000271,IM0000254,Closed,5,5,5,0.640551688,request for information,KM0001269,closed,5,31-07-2013 09:06,,15-10-2013 11:45,15-10-2013 11:45,5,,,,,,
SBA000464,application,Server Based Application,WBS000073,IM0000256,Closed,4,4,4,0.160154103,incident,KM0001414,closed,19,01-08-2013 11:56,09-08-2013 10:05,02-12-2013 11:37,02-12-2013 11:37,9,,,,,,
WBA000150,application,Web Based Application,WBS000223,IM0000257,Closed,4,4,4,0.928262692,incident,KM0000958,closed,3,01-08-2013 13:26,,21-10-2013 14:18,21-10-2013 14:19,5,,,,,,
SAP000004,application,SAP,WBS000271,IM0000259,Closed,5,5,5,0.803346507,request for information,KM0001124,closed,4,05-08-2013 11:04,,08-10-2013 08:43,08-10-2013 08:43,4,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000260,Closed,4,4,4,0.481749208,incident,KM0000611,closed,4,05-08-2013 12:03,,12-11-2013 14:13,12-11-2013 14:14,0,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000261,Closed,4,4,4,0.579813462,incident,KM0000611,closed,2,05-08-2013 14:20,,12-11-2013 14:09,12-11-2013 14:09,2,,,,,,
SAP000004,application,SAP,WBS000271,IM0000262,Closed,5,5,5,0.887834841,request for information,KM0001264,closed,5,06-08-2013 08:17,,03-10-2013 10:46,03-10-2013 10:46,4,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000263,Closed,4,4,4,0.501485554,incident,KM0000611,closed,10,06-08-2013 09:22,,25-10-2013 08:30,25-10-2013 08:30,6,,,,,,
LSR000715,computer,Linux Server,WBS000161,IM0000266,Closed,3,3,3,0.000423349,incident,KM0001274,closed,9,06-08-2013 15:48,,,27-11-2013 16:39,8,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000267,Closed,4,4,4,0.150861935,incident,KM0000611,closed,2,07-08-2013 09:41,,12-11-2013 14:15,12-11-2013 14:15,7,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000268,Closed,4,4,4,0.926895477,incident,KM0000611,closed,6,07-08-2013 12:49,,12-11-2013 14:14,12-11-2013 14:14,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000269,Closed,4,4,4,0.327881201,incident,KM0000611,closed,6,07-08-2013 13:41,,19-12-2013 11:20,19-12-2013 11:20,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000270,Closed,4,4,4,0.462212295,incident,KM0000611,closed,2,07-08-2013 14:38,,06-12-2013 10:34,06-12-2013 10:35,8,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000271,Closed,4,4,4,0.5718179,incident,KM0000611,closed,3,07-08-2013 14:40,,15-10-2013 13:30,15-10-2013 13:31,5,,,,,,
WBA000082,application,Web Based Application,WBS000055,IM0000272,Closed,4,4,4,0.326285972,incident,KM0000401,closed,2,07-08-2013 15:51,,12-11-2013 14:05,12-11-2013 14:05,7,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0000273,Closed,4,4,4,0.374075043,incident,KM0001366,closed,5,07-08-2013 15:57,05-11-2013 17:02,08-11-2013 22:01,08-11-2013 22:01,5,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000274,Closed,4,4,4,0.596322619,incident,KM0000611,closed,7,08-08-2013 09:30,16-09-2013 15:54,25-03-2014 12:37,25-03-2014 12:37,6,,,,,,
SUB000426,subapplication,Web Based Application,WBS000073,IM0000275,Closed,4,4,4,0.614630837,incident,KM0000708,closed,4,08-08-2013 09:59,,07-10-2013 14:15,07-10-2013 14:17,4,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0000276,Closed,5,5,5,0.970339307,request for information,KM0001106,closed,4,08-08-2013 13:15,,21-03-2014 09:50,21-03-2014 09:51,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000278,Closed,4,4,4,0.942092397,incident,KM0000611,closed,11,08-08-2013 12:01,,14-10-2013 15:38,14-10-2013 15:38,4,,,,,,
SBA000812,application,Server Based Application,WBS000223,IM0000279,Closed,4,4,4,0.769160959,incident,KM0000949,closed,3,08-08-2013 15:30,13-08-2013 12:25,01-10-2013 08:06,01-10-2013 08:06,3,,,,,,
SAP000003,application,SAP,WBS000271,IM0000280,Closed,5,5,5,0.00178232,incident,KM0001163,closed,13,08-08-2013 15:39,,15-10-2013 15:52,15-10-2013 15:52,4,,,,,,
SBA000779,application,Server Based Application,WBS000312,IM0000281,Closed,3,3,3,0.895368358,incident,KM0001274,closed,1,09-08-2013 11:59,,21-10-2013 09:28,21-10-2013 09:28,5,,,,,,
SUB000253,subapplication,Server Based Application,WBS000162,IM0000283,Closed,4,4,4,0.942723665,incident,KM0001463,closed,4,12-08-2013 10:16,,12-02-2014 09:02,12-02-2014 09:02,1,,,,,,
SAP000003,application,SAP,WBS000271,IM0000284,Closed,5,5,5,0.039349889,request for information,KM0001163,closed,25,12-08-2013 11:10,21-10-2013 13:58,21-10-2013 16:09,21-10-2013 16:09,4,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0000285,Closed,4,4,4,0.835698033,incident,KM0001681,closed,14,12-08-2013 11:03,29-08-2013 09:32,18-11-2013 10:34,18-11-2013 10:34,61,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0000286,Closed,4,4,4,0.791229465,incident,KM0001211,closed,5,12-08-2013 14:42,,03-10-2013 11:06,03-10-2013 11:06,3,,,,,,
SBA000782,application,Server Based Application,WBS000043,IM0000287,Closed,NS,3,NA,0.283418566,incident,KM0001762,closed,2,12-08-2013 14:51,,03-10-2013 11:18,03-10-2013 11:18,3,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000288,Closed,4,4,4,0.018843459,incident,KM0000611,closed,3,13-08-2013 10:11,,31-12-2013 13:18,31-12-2013 13:18,1,,,,,,
SBA000464,application,Server Based Application,WBS000073,IM0000289,Closed,4,4,4,0.085717634,incident,KM0001414,closed,13,13-08-2013 10:38,,15-10-2013 14:46,15-10-2013 14:49,3,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0000290,Closed,4,4,4,0.052163926,incident,KM0001363,closed,3,13-08-2013 11:31,20-11-2013 14:15,,21-11-2013 13:02,7,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0000292,Closed,5,5,5,0.643940272,request for information,KM0001031,closed,2,13-08-2013 13:37,,11-10-2013 18:45,11-10-2013 18:46,9,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000293,Closed,4,4,4,0.892849414,incident,KM0000611,closed,6,13-08-2013 14:34,,10-01-2014 08:18,10-01-2014 08:18,1,,,,,,
WBA000009,application,Web Based Application,WBS000168,IM0000294,Closed,5,5,5,0.074768997,incident,KM0001724,closed,7,13-08-2013 16:41,,04-10-2013 15:21,04-10-2013 15:21,6,,,,,,
SAP000004,application,SAP,WBS000271,IM0000295,Closed,5,5,5,0.503846974,request for information,KM0001265,closed,2,14-08-2013 10:02,,07-10-2013 07:44,07-10-2013 07:44,2,,,,,,
SUB000545,subapplication,Web Based Application,WBS000073,IM0000296,Closed,5,5,5,0.859029774,incident,KM0000795,closed,3,14-08-2013 13:04,,21-10-2013 20:26,21-10-2013 20:26,5,,,,,,
SBA000766,application,Server Based Application,WBS000300,IM0000297,Closed,3,3,3,0.698589719,incident,KM0001274,closed,10,15-08-2013 18:40,,04-11-2013 14:17,04-11-2013 14:18,5,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000298,Closed,4,4,4,0.315274697,incident,KM0000611,closed,4,16-08-2013 09:10,,05-12-2013 11:20,05-12-2013 11:20,8,,,,,,
STA000033,application,Standard Application,WBS000066,IM0000299,Closed,NS,3,NA,0.110482503,incident,KM0000575,closed,0,19-08-2013 10:09,,18-11-2013 09:19,18-11-2013 09:19,6,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000300,Closed,4,4,4,0.810783916,incident,KM0000611,closed,2,19-08-2013 09:59,,07-10-2013 11:07,07-10-2013 11:07,3,,,,,,
SBA000766,application,Server Based Application,WBS000300,IM0000301,Closed,5,4,4,0.170227719,incident,KM0001274,closed,7,19-08-2013 14:14,,24-02-2014 16:41,24-02-2014 16:42,1,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0000303,Closed,4,4,4,0.157813541,incident,KM0000611,closed,14,19-08-2013 14:08,,09-12-2013 15:50,09-12-2013 15:50,84,,,,,,
WBA000009,application,Web Based Application,WBS000168,IM0000304,Closed,5,5,5,0.711666342,incident,KM0000994,closed,5,19-08-2013 16:21,,,01-10-2013 15:20,2,,,,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0000305,Closed,4,4,4,0.206755494,incident,KM0000928,closed,2,19-08-2013 16:18,,09-10-2013 09:30,09-10-2013 09:30,3,,,,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0000306,Closed,4,4,4,0.92094101,incident,KM0000928,closed,1,19-08-2013 16:31,,21-10-2013 10:09,21-10-2013 10:10,7,,,,,,
WBA000114,application,Web Based Application,WBS000012,IM0000307,Closed,3,3,3,0.563894176,incident,KM0000575,closed,9,20-08-2013 10:51,,01-10-2013 14:24,01-10-2013 14:24,168,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0000308,Closed,4,4,4,0.752672544,incident,KM0001865,closed,7,20-08-2013 15:40,,15-10-2013 15:26,15-10-2013 15:26,1,,,,,,
